study,arm,model,model_label,context,condition,tier,task,repetition,question_count,f1,score_available,original_f1,score_correction_status,ground_truth_version,calls,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,process_wall_time_seconds,peak_combined_memory_mib,run_id,result_updated_at,sources
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0039781,8330,1495,9825,17.680968824774027,2.974792520981282,23.730487508233637,390.12890625,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k20-r01,2026-09-19T23:00:08.018387+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;jed25-r2-gpt-matched-direct-repair2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0046781,8586,1669,10255,50.45964403776452,2.1865920550189912,55.899568676017225,392.25,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k20-r02,2026-09-19T21:40:33.292554+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.00558815,17239,1820,19059,61.904665931127965,2.8804170712828636,87.78420064272359,389.17578125,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k20-r03,2026-09-19T21:42:01.709604+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00478835,8747,1704,10451,25.71903789183125,2.5408734031952918,31.335907634347677,397.11328125,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k20-r04,2026-09-19T22:49:04.093292+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair3;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00423135,8847,1557,10404,74.96234798617661,2.9753276724368334,89.27805306203663,392.67578125,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k20-r05,2026-09-19T21:58:13.632178+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00566765,13941,1696,15637,61.9179400713183,2.3627910860814154,87.7659524041228,390.04296875,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k5-r01,2026-09-19T21:42:01.725944+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0033926,8156,1224,9380,23.200901070144027,2.2376343328505754,50.72321334667504,388.546875,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k5-r02,2026-09-19T21:42:53.120379+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0045981,9290,1541,10831,23.22421888075769,3.078968111425638,29.66047584824264,399.1875,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k5-r03,2026-09-19T22:53:32.890359+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0042351,8622,1587,10209,24.200761158019304,2.2183807119727135,29.40788351930678,388.66015625,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k5-r04,2026-09-19T21:58:43.795327+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00484425,12201,1761,13962,26.221481401938945,2.891760108526796,87.8850702769123,395.80859375,matched-gpt-5-mini-tier3-task14-cardinality-x5000-k5-r05,2026-09-19T21:43:30.313815+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0044606,14724,1225,15949,17.64023527596146,0.05879376782104373,27.597145565785468,387.57421875,matched-gpt-5-mini-tier3-task14-scale-x100-k1-r01,2026-09-19T21:43:21.358410+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00400765,8277,1430,9707,17.648147059138864,0.06336587527766824,66.92780358623713,390.52734375,matched-gpt-5-mini-tier3-task14-scale-x100-k1-r02,2026-09-19T23:01:47.356617+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.0049886,18548,1587,20135,19.658200344070792,0.06021139584481716,27.145012291148305,388.60546875,matched-gpt-5-mini-tier3-task14-scale-x100-k1-r03,2026-09-19T21:59:11.548730+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00526065,12209,1853,14062,29.202521881088614,0.04754074150696397,59.358879428356886,388.4765625,matched-gpt-5-mini-tier3-task14-scale-x100-k1-r04,2026-09-19T21:44:30.338176+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0038166,7612,1504,9116,31.932566694915295,0.058481243904680014,36.962627734057605,388.94921875,matched-gpt-5-mini-tier3-task14-scale-x100-k1-r05,2026-09-19T21:43:59.253141+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.00561625,26433,1376,27809,20.168577031698078,0.2942577372305095,25.442010669969022,391.48828125,matched-gpt-5-mini-tier3-task14-scale-x500-k1-r01,2026-09-19T23:01:38.805648+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,1,0.0028173,3146,1217,4363,18.145560181234032,0.28707279404625297,23.245402419008315,385.46875,matched-gpt-5-mini-tier3-task14-scale-x500-k1-r02,2026-09-19T22:49:28.015465+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;jed25-r2-gpt-matched-direct-repair3;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0041062500000000005,13609,1216,14825,16.636882697232068,0.2242356571368873,23.408313731197268,386.98828125,matched-gpt-5-mini-tier3-task14-scale-x500-k1-r03,2026-09-19T21:45:33.977924+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0043488500000000005,8669,1494,10163,18.64689820818603,0.30155555391684175,23.42097181128338,384.8359375,matched-gpt-5-mini-tier3-task14-scale-x500-k1-r04,2026-09-19T21:44:56.318202+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0035138500000000002,8113,1290,9403,17.655900709331036,0.2473309114575386,23.19980487972498,389.84765625,matched-gpt-5-mini-tier3-task14-scale-x500-k1-r05,2026-09-19T22:53:57.246076+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,scale-x5000-k1,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0050861000000000005,14074,1763,15837,27.2183480784297,2.145556738600135,32.10324881412089,388.578125,matched-gpt-5-mini-tier3-task14-scale-x5000-k1-r01,2026-09-19T22:01:09.208263+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,scale-x5000-k1,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.0051821,19522,1562,21084,29.245676043909043,2.6071779928170145,76.01031757798046,388.37109375,matched-gpt-5-mini-tier3-task14-scale-x5000-k1-r02,2026-09-19T21:47:52.650627+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,scale-x5000-k1,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00470775,13039,1444,14483,25.212053833995014,2.931780235376209,71.80860280431807,389.03515625,matched-gpt-5-mini-tier3-task14-scale-x5000-k1-r03,2026-09-19T21:48:10.076738+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,scale-x5000-k1,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.004201,12836,1360,14196,21.691097573377192,3.209351181052625,27.023818978108466,392.96875,matched-gpt-5-mini-tier3-task14-scale-x5000-k1-r04,2026-09-19T23:02:15.473135+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,scale-x5000-k1,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00548615,11871,1864,13735,24.717988186050206,2.9723668741062284,29.8318380699493,390.78125,matched-gpt-5-mini-tier3-task14-scale-x5000-k1-r05,2026-09-19T23:02:09.714526+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s4;jed25-r2-gpt-matched-direct-repair2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,50000,scale-x50000-k1,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00472835,8563,1697,10260,96.55533613217995,28.90620603086427,117.97431510407478,423.875,matched-gpt-5-mini-tier3-task14-scale-x50000-k1-r01,2026-09-19T21:49:51.579340+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,50000,scale-x50000-k1,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00499835,9083,1911,10994,52.18354164529592,29.727683460805565,57.05779486428946,421.08984375,matched-gpt-5-mini-tier3-task14-scale-x50000-k1-r02,2026-09-19T21:49:07.908653+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,50000,scale-x50000-k1,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.005503350000000001,19327,1603,20930,67.35311564523727,29.554227259010077,114.65591592993587,430.5390625,matched-gpt-5-mini-tier3-task14-scale-x50000-k1-r03,2026-09-19T22:52:13.018156+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair3;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,50000,scale-x50000-k1,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.00455885,18629,1362,19991,42.61956008709967,24.722029734402895,48.90128982812166,425.1484375,matched-gpt-5-mini-tier3-task14-scale-x50000-k1-r04,2026-09-19T22:56:33.885991+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,50000,scale-x50000-k1,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00597815,12719,2148,14867,98.52308228705078,42.06824309518561,103.5528534068726,430.546875,matched-gpt-5-mini-tier3-task14-scale-x50000-k1-r05,2026-09-19T21:52:29.714704+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,full,scale-xfull-k1,3,tier3/task14,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00513985,9129,1832,10961,79.62244119681418,57.48226635204628,88.29677442181855,463.578125,matched-gpt-5-mini-tier3-task14-scale-xfull-k1-r01,2026-09-19T21:50:37.872732+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,full,scale-xfull-k1,3,tier3/task14,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0052968500000000005,14661,1795,16456,106.89396967319772,46.63955457089469,135.14713049400598,463.68359375,matched-gpt-5-mini-tier3-task14-scale-xfull-k1-r02,2026-09-19T23:05:15.302205+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,full,scale-xfull-k1,3,tier3/task14,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00461785,14305,1356,15661,61.900225912220776,44.75071133719757,92.37843660498038,460.5859375,matched-gpt-5-mini-tier3-task14-scale-xfull-k1-r03,2026-09-19T23:04:17.111992+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,full,scale-xfull-k1,3,tier3/task14,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0046731,9390,1710,11100,114.84710989892483,43.49593372922391,120.35712447715923,469.22265625,matched-gpt-5-mini-tier3-task14-scale-xfull-k1-r04,2026-09-19T21:54:31.368459+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,full,scale-xfull-k1,3,tier3/task14,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0043836000000000005,9040,1609,10649,98.51166998920962,57.193118763156235,103.51491681067273,464.265625,matched-gpt-5-mini-tier3-task14-scale-xfull-k1-r05,2026-09-19T21:52:29.690362+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task15,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.00668405,21397,2021,23418,31.75098657468334,2.5524001945741475,92.68594507593662,396.87109375,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k20-r01,2026-09-19T22:53:57.560279+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair3;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task15,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0037763000000000002,11278,1328,12606,17.18372598476708,2.5782109890133142,75.38168036751449,390.8828125,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k20-r02,2026-09-19T22:57:50.281586+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task15,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0050945,15426,1699,17125,23.70509026804939,2.3713520080782473,29.15588717116043,390.63671875,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k20-r03,2026-09-19T21:55:01.400407+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task15,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00378935,8039,1293,9332,19.67954167816788,2.3849011417478323,25.29321499587968,399.18359375,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k20-r04,2026-09-19T21:52:56.335429+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k20,3,tier3/task15,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00398665,6049,1770,7819,24.20866711717099,2.7016146811656654,29.700756278820336,387.3671875,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k20-r05,2026-09-19T23:05:46.229683+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task15,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.005891,14092,2120,16212,29.238884807098657,2.4750138628296554,34.41357388487086,395.88671875,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k5-r01,2026-09-19T23:04:52.410213+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task15,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00337515,7859,1238,9097,19.188062105793506,2.3723342227749527,25.45695430180058,388.015625,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k5-r02,2026-09-19T21:56:02.667854+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task15,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0054099000000000005,11462,1877,13339,32.743814169894904,2.330285308882594,37.562205696012825,393.18359375,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k5-r03,2026-09-19T21:53:57.365238+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task15,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00537365,11757,1822,13579,28.7469291286543,2.511849829927087,64.29715410713106,385.453125,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k5-r04,2026-09-19T22:57:44.695259+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair3;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,5000,cardinality-x5000-k5,3,tier3/task15,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,4,0.005065900000000001,18230,1651,19881,74.82043237425387,2.625010633841157,133.73024068400264,386.6328125,matched-gpt-5-mini-tier3-task15-cardinality-x5000-k5-r05,2026-09-19T23:00:56.584206+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task15,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0032659,7862,1183,9045,18.634753071703017,0.05295379692688584,24.25175371998921,388.0,matched-gpt-5-mini-tier3-task15-scale-x100-k1-r01,2026-09-19T21:56:50.156792+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task15,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0047191,8558,1693,10251,17.63282356504351,0.04903730796650052,22.966478487011045,387.6796875,matched-gpt-5-mini-tier3-task15-scale-x100-k1-r02,2026-09-19T21:54:38.281177+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task15,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00470445,14893,1441,16334,72.89646965824068,0.053589349146932364,78.51169026829302,386.01171875,matched-gpt-5-mini-tier3-task15-scale-x100-k1-r03,2026-09-19T23:07:05.770482+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task15,4,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.0037966000000000002,7868,1318,9186,47.286370765883476,0.06542859505861998,95.96714929305017,388.2734375,matched-gpt-5-mini-tier3-task15-scale-x100-k1-r04,2026-09-19T23:07:54.410883+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair2;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,100,scale-x100-k1,3,tier3/task15,5,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,2,0.00351215,7879,1304,9183,14.61782013811171,0.05175813194364309,20.219530361238867,387.015625,matched-gpt-5-mini-tier3-task15-scale-x100-k1-r05,2026-09-19T21:57:58.012579+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task15,1,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.00462375,12167,1511,13678,16.638841302134097,0.23735257890075445,89.90777443582192,384.8203125,matched-gpt-5-mini-tier3-task15-scale-x500-k1-r01,2026-09-19T23:01:12.583284+00:00,jed-matched-v7-f95a2ee9;jed25-gpt-matched-direct-s2;jed25-r2-gpt-matched-direct-repair3;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task15,2,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0053732,11328,2005,13333,22.170268051326275,0.25881736911833286,104.36111513711512,389.13671875,matched-gpt-5-mini-tier3-task15-scale-x500-k1-r02,2026-09-19T23:02:42.224573+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair4;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
matched_cardinality,matched,openai/gpt-5-mini,GPT-5 mini,500,scale-x500-k1,3,tier3/task15,3,1,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,3,0.0041998,11964,1454,13418,18.13419206580147,0.2651745551265776,24.38469070289284,387.03125,matched-gpt-5-mini-tier3-task15-scale-x500-k1-r03,2026-09-19T23:08:21.122808+00:00,jed-matched-v7-f95a2ee9;jed25-r2-gpt-matched-direct-repair1;kuma-gpt-matched-v7;kuma-matched-v7-f95a2ee9
